time,ch1,ch2
0.00016255,0.04,0.1016
0.0001626,0,0.1016
0.00016265,0,0.1016
0.0001627,0,0.1016
0.00016275,0,0.0912
0.0001628,0,0.0672
0.00016285,0,0.0496
0.0001629,0,0.0296
0.00016295,0,0.0064
0.000163,0,-0.0256
0.00016305,0,-0.0472
0.0001631,0,-0.0736
0.00016315,0,-0.092
0.0001632,0,-0.1016
0.00016325,0,-0.1016
0.0001633,0,-0.1016
0.00016335,0,-0.1016
0.0001634,0,-0.1016
0.00016345,0,-0.1016
0.0001635,0,-0.1016
0.00016355,0,-0.1016
0.0001636,0,-0.1016
0.00016365,0,-0.1016
0.0001637,0,-0.1016
0.00016375,0,-0.1016
0.0001638,0,-0.1016
0.00016385,0,-0.1016
0.0001639,0,-0.1016
0.00016395,0,-0.1016
0.000164,0,-0.1016
0.00016405,0,-0.1016
0.0001641,0,-0.1016
0.00016415,0,-0.1016
0.0001642,0,-0.1016
0.00016425,0,-0.1016
0.0001643,0,-0.1016
0.00016435,0,-0.1016
0.0001644,0,-0.1016
0.00016445,0,-0.1016
0.0001645,0,-0.0968
0.00016455,0,-0.0792
0.0001646,0,-0.0576
0.00016465,0,-0.0296
0.0001647,0,-0.012
0.00016475,0,0.016
0.0001648,0,0.0368
0.00016485,0,0.0608
0.0001649,0,0.08
0.00016495,0,0.1016
0.000165,0,0.1016
0.00016505,0,0.1016
0.0001651,0,0.1016
0.00016515,0,0.1016
0.0001652,0,0.1016
0.00016525,0,0.1016
0.0001653,0,0.1016
0.00016535,0,0.1016
0.0001654,0,0.1016
0.00016545,0.04,0.1016
0.0001655,0,0.1016
0.00016555,0,0.1016
0.0001656,0,0.1016
0.00016565,0,0.1016
0.0001657,0,0.1016
0.00016575,0,0.1016
0.0001658,0.04,0.1016
0.00016585,0,0.1016
0.0001659,0,0.1016
0.00016595,0,0.1016
0.000166,0,0.1016
0.00016605,0,0.1016
0.0001661,0,0.1016
0.00016615,0,0.1016
0.0001662,0,0.1016
0.00016625,0,0.0824
0.0001663,0,0.0672
0.00016635,0,0.0384
0.0001664,0,0.02
0.00016645,0,-0.0064
0.0001665,0,-0.032
0.00016655,0,-0.0568
0.0001666,0,-0.0784
0.00016665,0,-0.1016
0.0001667,0,-0.1016
0.00016675,0,-0.1016
0.0001668,0,-0.1016
0.00016685,0,-0.1016
0.0001669,0,-0.1016
0.00016695,0,-0.1016
0.000167,0,-0.1016
0.00016705,0,-0.1016
0.0001671,0.04,-0.1016
0.00016715,0,-0.1016
0.0001672,0,-0.1016
0.00016725,0,-0.1016
0.0001673,0,-0.1016
0.00016735,0,-0.1016
0.0001674,0,-0.1016
0.00016745,0,-0.1016
0.0001675,0,-0.1016
0.00016755,0,-0.1016
0.0001676,0,-0.1016
0.00016765,0,-0.1016
0.0001677,0,-0.1016
0.00016775,0,-0.1016
0.0001678,0,-0.1016
0.00016785,0,-0.1016
0.0001679,0,-0.1016
0.00016795,0,-0.1016
0.000168,0,-0.0856
0.00016805,0,-0.0656
0.0001681,0,-0.0352
0.00016815,0,-0.012
0.0001682,0,0.0192
0.00016825,0,0.044
0.0001683,0,0.0712
0.00016835,0,0.0976
0.0001684,0,0.1016
0.00016845,0,0.1016
0.0001685,0,0.1016
0.00016855,0,0.1016
0.0001686,0,0.1016
0.00016865,0,0.1016
0.0001687,0,0.1016
0.00016875,0,0.1016
0.0001688,0,0.1016
0.00016885,0,0.1016
0.0001689,0,0.1016
0.00016895,0,0.1016
0.000169,0,0.1016
0.00016905,0,0.1016
0.0001691,0,0.1016
0.00016915,0,0.1016
0.0001692,0,0.1016
0.00016925,0,0.1016
0.0001693,0,0.1016
0.00016935,0,0.1016
0.0001694,0,0.1016
0.00016945,0,0.1016
0.0001695,0,0.1016
0.00016955,0,0.1016
0.0001696,0,0.1016
0.00016965,0,0.1016
0.0001697,0,0.1016
0.00016975,0,0.1016
0.0001698,0,0.1016
0.00016985,0,0.0808
0.0001699,0,0.056
0.00016995,0,0.0256
0.00017,0,0
0.00017005,0,-0.028
0.0001701,0,-0.056
0.00017015,0,-0.08
0.0001702,0,-0.1016
0.00017025,0,-0.1016
0.0001703,0,-0.1016
0.00017035,0,-0.1016
0.0001704,0,-0.1016
0.00017045,0,-0.1016
0.0001705,0,-0.1016
0.00017055,0,-0.1016
0.0001706,0,-0.1016
0.00017065,0,-0.1016
0.0001707,0,-0.1016
0.00017075,0,-0.1016
0.0001708,0,-0.1016
0.00017085,0,-0.1016
0.0001709,0,-0.1016
0.00017095,0,-0.1016
0.000171,0,-0.1016
0.00017105,0,-0.1016
0.0001711,0,-0.1016
0.00017115,0,-0.1016
0.0001712,0,-0.1016
0.00017125,0,-0.1016
0.0001713,0,-0.1016
0.00017135,0,-0.1016
0.0001714,0,-0.1016
0.00017145,0,-0.1016
0.0001715,0,-0.1016
0.00017155,0,-0.1016
0.0001716,0,-0.1016
0.00017165,0,-0.1016
0.0001717,0,-0.08
0.00017175,0,-0.0568
0.0001718,0,-0.0344
0.00017185,0,-0.0032
0.0001719,0,0.02
0.00017195,0,0.0432
0.000172,0,0.0704
0.00017205,0,0.092
0.0001721,0,0.1016
0.00017215,0,0.1016
0.0001722,0,0.1016
0.00017225,0,0.1016
0.0001723,0,0.1016
0.00017235,0,0.1016
0.0001724,0,0.1016
0.00017245,0,0.1016
0.0001725,0.04,0.1016
0.00017255,0.04,0.1016
0.0001726,0,0.1016
0.00017265,0,0.1016
0.0001727,0,0.1016
0.00017275,0,0.1016
0.0001728,0,0.1016
0.00017285,0,0.1016
0.0001729,0,0.1016
0.00017295,0,0.1016
0.000173,0,0.1016
0.00017305,0,0.1016
0.0001731,0,0.1016
0.00017315,0,0.1016
0.0001732,0,0.1016
0.00017325,0,0.1016
0.0001733,0,0.0976
0.00017335,0,0.0776
0.0001734,0,0.056
0.00017345,0,0.0368
0.0001735,0,0.0136
0.00017355,0,-0.0064
0.0001736,0,-0.0288
0.00017365,0,-0.0472
0.0001737,0,-0.0704
0.00017375,0,-0.0856
0.0001738,0,-0.1016
0.00017385,0,-0.1016
0.0001739,0,-0.1016
0.00017395,0,-0.1016
0.000174,0,-0.1016
0.00017405,0,-0.1016
0.0001741,0,-0.1016
0.00017415,0,-0.1016
0.0001742,0,-0.1016
0.00017425,0,-0.1016
0.0001743,0,-0.1016
0.00017435,0,-0.1016
0.0001744,0,-0.1016
0.00017445,0,-0.1016
0.0001745,0,-0.1016
0.00017455,0,-0.1016
0.0001746,0,-0.1016
0.00017465,0,-0.1016
0.0001747,0,-0.1016
0.00017475,0,-0.1016
0.0001748,0,-0.1016
0.00017485,0,-0.1016
0.0001749,0,-0.1016
0.00017495,0,-0.0816
0.000175,0,-0.0608
0.00017505,0,-0.04
0.0001751,0,-0.0216
0.00017515,0,0
0.0001752,0,0.0232
0.00017525,0,0.0424
0.0001753,0,0.0648
0.00017535,0,0.0848
0.0001754,0,0.1016
0.00017545,0,0.1016
0.0001755,0,0.1016
0.00017555,0,0.1016
0.0001756,0,0.1016
0.00017565,0,0.1016
0.0001757,0.04,0.1016
0.00017575,0,0.1016
0.0001758,0,0.1016
0.00017585,0,0.1016
0.0001759,0,0.1016
0.00017595,0,0.1016
0.000176,0,0.1016
0.00017605,0,0.1016
0.0001761,0,0.1016
0.00017615,0,0.1016
0.0001762,0,0.1016
0.00017625,0,0.1016
0.0001763,0,0.1016
0.00017635,0,0.1016
0.0001764,0,0.1016
0.00017645,0,0.1016
0.0001765,0,0.1016
0.00017655,0,0.1016
0.0001766,0,0.1016
0.00017665,0,0.1016
0.0001767,0,0.1016
0.00017675,0,0.0928
0.0001768,0,0.0688
0.00017685,0,0.048
0.0001769,0,0.0232
0.00017695,0,0
0.000177,0,-0.0224
0.00017705,0,-0.0448
0.0001771,0,-0.0688
0.00017715,0,-0.0904
0.0001772,0.04,-0.1016
0.00017725,0,-0.1016
0.0001773,0,-0.1016
0.00017735,0,-0.1016
0.0001774,0,-0.1016
0.00017745,0,-0.1016
0.0001775,0,-0.1016
0.00017755,0,-0.1016
0.0001776,0,-0.1016
0.00017765,0,-0.1016
0.0001777,0,-0.1016
0.00017775,0,-0.1016
0.0001778,0,-0.1016
0.00017785,0,-0.1016
0.0001779,0,-0.1016
0.00017795,0,-0.1016
0.000178,0,-0.1016
0.00017805,0,-0.1016
0.0001781,0,-0.1016
0.00017815,0,-0.1016
0.0001782,0,-0.1016
0.00017825,0,-0.1016
0.0001783,0,-0.1016
0.00017835,0,-0.1016
0.0001784,0,-0.1016
0.00017845,0,-0.1016
0.0001785,0,-0.1016
0.00017855,0,-0.1016
0.0001786,0,-0.1016
0.00017865,0,-0.0904
0.0001787,0,-0.072
0.00017875,0,-0.0496
0.0001788,0,-0.0288
0.00017885,0,-0.0088
0.0001789,0,0.0136
0.00017895,0,0.0336
0.000179,0,0.0544
0.00017905,0,0.0744
0.0001791,0,0.0904
0.00017915,0,0.1016
0.0001792,0,0.1016
0.00017925,0,0.1016
0.0001793,0,0.1016
0.00017935,0,0.1016
0.0001794,0,0.1016
0.00017945,0,0.1016
0.0001795,0,0.1016
0.00017955,0,0.1016
0.0001796,0,0.1016
0.00017965,0,0.1016
0.0001797,0,0.1016
0.00017975,0,0.1016
0.0001798,0,0.1016
0.00017985,0,0.1016
0.0001799,0,0.1016
0.00017995,0,0.1016
0.00018,0,0.1016
0.00018005,0,0.1016
0.0001801,0,0.1016
0.00018015,0,0.1016
0.0001802,0,0.1016
0.00018025,0,0.1016
0.0001803,0,0.1016
0.00018035,0,0.0928
0.0001804,0,0.0736
0.00018045,0,0.0584
0.0001805,0,0.0384
0.00018055,0,0.0208
0.0001806,0,-0.0048
0.00018065,0,-0.0128
0.0001807,0,-0.0376
0.00018075,0,-0.0544
0.0001808,0,-0.0728
0.00018085,0,-0.092
0.0001809,0,-0.1008
0.00018095,0,-0.1016
0.000181,0,-0.1016
0.00018105,0,-0.1016
0.0001811,0,-0.1016
0.00018115,0,-0.1016
0.0001812,0,-0.1016
0.00018125,0,-0.1016
0.0001813,0,-0.1016
0.00018135,0,-0.1016
0.0001814,0,-0.1016
0.00018145,0,-0.1016
0.0001815,0,-0.1016
0.00018155,0,-0.1016
0.0001816,0,-0.1016
0.00018165,0,-0.1016
0.0001817,0,-0.1016
0.00018175,0,-0.1016
0.0001818,0,-0.1016
0.00018185,0,-0.1016
0.0001819,0,-0.1016
0.00018195,0,-0.1016
0.000182,0,-0.0984
0.00018205,0,-0.0736
0.0001821,0,-0.0664
0.00018215,0,-0.0424
0.0001822,0,-0.0272
0.00018225,0,-0.0056
0.0001823,0,0.0104
0.00018235,0,0.032
0.0001824,0,0.0496
0.00018245,0,0.064
0.0001825,0,0.0848
0.00018255,0,0.1008
0.0001826,0,0.1016
0.00018265,0,0.1016
0.0001827,0,0.1016
0.00018275,0,0.1016
0.0001828,0,0.1016
0.00018285,0,0.1016
0.0001829,0,0.1016
0.00018295,0,0.1016
0.000183,0,0.1016
0.00018305,0,0.1016
0.0001831,0,0.1016
0.00018315,0,0.1016
0.0001832,0,0.1016
0.00018325,0,0.1016
0.0001833,0,0.1016
0.00018335,0,0.1016
0.0001834,0,0.1016
0.00018345,0,0.1016
0.0001835,0,0.1016
0.00018355,0,0.1016
0.0001836,0,0.1016
0.00018365,0,0.1016
0.0001837,0,0.1016
0.00018375,0,0.1016
0.0001838,0,0.1016
0.00018385,0,0.1016
0.0001839,0,0.0984
0.00018395,0,0.084
0.000184,0,0.064
0.00018405,0,0.0456
0.0001841,0,0.0248
0.00018415,0,0.0056
0.0001842,0,-0.0144
0.00018425,0,-0.0344
0.0001843,0,-0.0504
0.00018435,0,-0.0752
0.0001844,0,-0.0888
0.00018445,0,-0.1016
0.0001845,0,-0.1016
0.00018455,0,-0.1016
0.0001846,0,-0.1016
0.00018465,0,-0.1016
0.0001847,0.04,-0.1016
0.00018475,0,-0.1016
0.0001848,0,-0.1016
0.00018485,0,-0.1016
0.0001849,0,-0.1016
0.00018495,0,-0.1016
0.000185,0,-0.1016
0.00018505,0,-0.1016
0.0001851,0,-0.1016
0.00018515,0,-0.1016
0.0001852,0,-0.1016
0.00018525,0,-0.1016
0.0001853,0,-0.1016
0.00018535,0,-0.1016
0.0001854,0,-0.1016
0.00018545,0,-0.1016
0.0001855,0,-0.1016
0.00018555,0,-0.1016
0.0001856,0,-0.1016
0.00018565,0,-0.1016
0.0001857,0,-0.1016
0.00018575,0,-0.1016
0.0001858,0,-0.1016
0.00018585,0,-0.1016
0.0001859,0,-0.0944
0.00018595,0,-0.0848
0.000186,0,-0.064
0.00018605,0,-0.0496
0.0001861,0,-0.028
0.00018615,0,-0.0184
0.0001862,0,0.004
0.00018625,0,0.0168
0.0001863,0,0.0328
0.00018635,0,0.048
0.0001864,0,0.0648
0.00018645,0,0.0776
0.0001865,0,0.0896
0.00018655,0,0.1016
0.0001866,0,0.1016
0.00018665,0,0.1016
0.0001867,0,0.1016
0.00018675,0,0.1016
0.0001868,0,0.1016
0.00018685,0,0.1016
0.0001869,0,0.1016
0.00018695,0,0.1016
0.000187,0,0.1016
0.00018705,0,0.1016
0.0001871,0,0.1016
0.00018715,0,0.1016
0.0001872,0,0.1016
0.00018725,0,0.1016
0.0001873,0,0.1016
0.00018735,0,0.1016
0.0001874,0,0.1016
0.00018745,0,0.1016
0.0001875,0,0.1016
0.00018755,0,0.1016
0.0001876,0,0.0976
0.00018765,0,0.0896
0.0001877,0,0.0744
0.00018775,0,0.068
0.0001878,0,0.0528
0.00018785,0,0.0424
0.0001879,0,0.028
0.00018795,0,0.02
0.000188,0,0.0072
0.00018805,0,-0.0064
0.0001881,0,-0.0208
0.00018815,0,-0.0288
0.0001882,0,-0.0408
0.00018825,0,-0.0504
0.0001883,0,-0.0608
0.00018835,0,-0.0688
0.0001884,0,-0.08
0.00018845,0,-0.084
0.0001885,0,-0.0896
0.00018855,0.04,-0.096
0.0001886,0,-0.0992
0.00018865,0,-0.1016
0.0001887,0,-0.1016
0.00018875,0,-0.1016
0.0001888,0,-0.1016
0.00018885,0,-0.1016
0.0001889,0,-0.1016
0.00018895,0,-0.0992
0.000189,0,-0.0992
0.00018905,0,-0.0904
0.0001891,0,-0.0856
0.00018915,0,-0.0824
0.0001892,0,-0.0704
0.00018925,0,-0.0592
0.0001893,0,-0.0512
0.00018935,0,-0.0432
0.0001894,0,-0.0352
0.00018945,0,-0.0208
0.0001895,0,-0.0104
0.00018955,0,0.0048
0.0001896,0,0.0168
0.00018965,0,0.0224
0.0001897,0.04,0.0368
0.00018975,0,0.0448
0.0001898,0,0.0608
0.00018985,0,0.0728
0.0001899,0,0.084
0.00018995,0,0.0904
0.00019,0,0.0968
0.00019005,0,0.1016
0.0001901,0,0.1016
0.00019015,0,0.1016
0.0001902,0,0.1016
0.00019025,0,0.1016
0.0001903,0,0.1016
0.00019035,0,0.1016
0.0001904,0,0.1016
0.00019045,0,0.1016
0.0001905,0,0.1016
0.00019055,0,0.1016
0.0001906,0,0.1016
0.00019065,0,0.1016
0.0001907,0,0.1016
0.00019075,0,0.1016
0.0001908,0,0.1016
0.00019085,0,0.1016
0.0001909,0,0.1016
0.00019095,0,0.1016
0.000191,0,0.1
0.00019105,0,0.0904
0.0001911,0,0.0744
0.00019115,0,0.0672
0.0001912,0,0.0528
0.00019125,0,0.0416
0.0001913,0,0.0232
0.00019135,0,0.0104
0.0001914,0,-0.0064
0.00019145,0,-0.0184
0.0001915,0.04,-0.0336
0.00019155,0,-0.0504
0.0001916,0.04,-0.064
0.00019165,0,-0.0792
0.0001917,0,-0.092
0.00019175,0,-0.1016
0.0001918,0,-0.1016
0.00019185,0,-0.1016
0.0001919,0,-0.1016
0.00019195,0,-0.1016
0.000192,0,-0.1016
0.00019205,0,-0.1016
0.0001921,0,-0.1016
0.00019215,0,-0.1016
0.0001922,0,-0.1016
0.00019225,0,-0.1016
0.0001923,0,-0.1016
0.00019235,0,-0.1016
0.0001924,0,-0.1016
0.00019245,0,-0.1016
0.0001925,0,-0.1016
0.00019255,0,-0.1016
0.0001926,0,-0.1016
0.00019265,0,-0.1016
0.0001927,0,-0.1016
0.00019275,0,-0.1016
0.0001928,0,-0.1016
0.00019285,0.04,-0.1016
0.0001929,0,-0.1016
0.00019295,0,-0.1016
0.000193,0,-0.1016
0.00019305,0,-0.1016
0.0001931,0,-0.0992
0.00019315,0,-0.096
0.0001932,0,-0.0736
0.00019325,0,-0.0624
0.0001933,0,-0.0392
0.00019335,0,-0.0336
0.0001934,0,-0.008
0.00019345,0,0
0.0001935,0,0.0192
0.00019355,0,0.0328
0.0001936,0,0.0488
0.00019365,0,0.0672
0.0001937,0,0.0752
0.00019375,0,0.0904
0.0001938,0,0.1016
0.00019385,0,0.1016
0.0001939,0,0.1016
0.00019395,0.04,0.1016
0.000194,0,0.1016
0.00019405,0,0.1016
0.0001941,0,0.1016
0.00019415,0,0.1016
0.0001942,0,0.1016
0.00019425,0,0.1016
0.0001943,0,0.1016
0.00019435,0,0.1016
0.0001944,0,0.1016
0.00019445,0,0.1016
0.0001945,0,0.1016
0.00019455,0,0.1016
0.0001946,0,0.1016
0.00019465,0,0.1016
0.0001947,0,0.1016
0.00019475,0,0.1016
0.0001948,0,0.1016
0.00019485,0,0.1016
0.0001949,0,0.1016
0.00019495,0,0.1016
0.000195,0,0.0944
0.00019505,0,0.0872
0.0001951,0,0.0704
0.00019515,0,0.0576
0.0001952,0,0.0472
0.00019525,0,0.032
0.0001953,0,0.016
0.00019535,0,0.0032
0.0001954,0,-0.008
0.00019545,0,-0.0248
0.0001955,0,-0.0336
0.00019555,0,-0.0504
0.0001956,0,-0.0608
0.00019565,0,-0.0704
0.0001957,0,-0.0808
0.00019575,0,-0.0928
0.0001958,0,-0.0976
0.00019585,0,-0.1016
0.0001959,0,-0.1016
0.00019595,0,-0.1016
0.000196,0,-0.1016
0.00019605,0,-0.1016
0.0001961,0,-0.1016
0.00019615,0,-0.1016
0.0001962,0,-0.1016
0.00019625,0,-0.1016
0.0001963,0.04,-0.1016
0.00019635,0,-0.1016
0.0001964,0,-0.1016
0.00019645,0,-0.1016
0.0001965,0,-0.1016
0.00019655,0,-0.0984
0.0001966,0,-0.0944
0.00019665,0,-0.0832
0.0001967,0,-0.0736
0.00019675,0,-0.0608
0.0001968,0,-0.0496
0.00019685,0,-0.0344
0.0001969,0,-0.028
0.00019695,0,-0.0096
0.000197,0,0.0016
0.00019705,0,0.0112
0.0001971,0,0.0304
0.00019715,0,0.0392
0.0001972,0,0.0512
0.00019725,0,0.0632
0.0001973,0,0.0744
0.00019735,0,0.0864
0.0001974,0,0.0928
0.00019745,0,0.1016
0.0001975,0,0.1016
0.00019755,0,0.1016
0.0001976,0,0.1016
0.00019765,0,0.1016
0.0001977,0,0.1016
0.00019775,0,0.1016
0.0001978,0,0.1016
0.00019785,0,0.1016
0.0001979,0,0.1016
0.00019795,0,0.1016
0.000198,0,0.1016
0.00019805,0,0.1016
0.0001981,0,0.1016
0.00019815,0,0.1016
0.0001982,0,0.1016
0.00019825,0,0.1016
0.0001983,0,0.1016
0.00019835,0,0.1
0.0001984,0,0.0896
0.00019845,0,0.0784
0.0001985,0,0.0648
0.00019855,0,0.0528
0.0001986,0,0.0392
0.00019865,0,0.0256
0.0001987,0,0.0144
0.00019875,0,-0.004
0.0001988,0,-0.016
0.00019885,0,-0.0312
0.0001989,0,-0.0448
0.00019895,0,-0.0592
0.000199,0,-0.072
0.00019905,0,-0.0888
0.0001991,0,-0.1016
0.00019915,0,-0.1016
0.0001992,0,-0.1016
0.00019925,0,-0.1016
0.0001993,0,-0.1016
0.00019935,0,-0.1016
0.0001994,0,-0.1016
0.00019945,0,-0.1016
0.0001995,0,-0.1016
0.00019955,0,-0.1016
0.0001996,0,-0.1016
0.00019965,0,-0.1016
0.0001997,0,-0.1016
0.00019975,0,-0.1016
0.0001998,0,-0.1016
0.00019985,0,-0.1016
0.0001999,0,-0.1016
0.00019995,0,-0.1016